typeID,typeName,soloContracts,meanSoloPrice,medianSoloPrice,modeSoloPrice,minSoloPrice,maxSoloPrice,packageContracts,meanPackagePrice,medianPackagePrice,modePackagePrice,minPackagePrice,maxPackagePrice,meanMarketPrice,medianMarketPrice,modeMarketPrice,marketLiquidity,minMarketPrice,maxMarketPrice,minPrice,marketType,minPriceRegionID,minPriceRegionName
54807,Encrypted Semiosis Console (Svarog Clade),2,762500000,1500000000,25000000,25000000,1500000000,0,,,,,,,,,0,,,25000000,solo,10000002,The Forge
54888,ElectroPunch Ultra L Blueprint,1,25000000,25000000,25000000,25000000,25000000,0,,,,,,,,,0,,,25000000,solo,10000002,The Forge
57022,Hyperion Aurora Universalis SKIN,0,,,,,,0,,,,,,103771765,53990000,45000000,17,25000000,490000000,25000000,market,10000043,Domain
57342,Rifter Amaranthine Mantle SKIN,0,,,,,,0,,,,,,67926364,37000000,25000000,23,25000000,209000000,25000000,market,10000042,Metropolis
58879,Blackbird Caldari Navy SKIN,0,,,,,,0,,,,,,58845000,42040000,150000000,13,25000000,150000000,25000000,market,10000002,The Forge
60262,Bellicose Semiotique Sports SKIN,0,,,,,,0,,,,,,48579545,42410000,25000000,32,25000000,89600000,25000000,market,10000032,Sinq Laison
60482,Mutated Drone Damage Amplifier,20,6303078333,64000000000,5000000000,25000000,64000000000,0,,,,,,,,,0,,,25000000,solo,10000002,The Forge
22447,Vulture Blueprint,1,24999999,24999999,24999999,24999999,24999999,0,,,,,,,,,0,,,24999999,solo,10000002,The Forge
28285,'Augmented' Infiltrator Blueprint,6,124666667,120000000,119000000,24999999,245000000,1,180000000,180000000,180000000,180000000,180000000,,,,0,,,24999999,solo,10000002,The Forge
33280,Capital Drone Control Range Augmentor II Blueprint,3,25000000,24999999,25000000,24999999,25000000,0,,,,,,,,,0,,,24999999,solo,10000002,The Forge
59977,Amarr Foundation Day Jacket Crate,1,24999000,24999000,24999000,24999000,24999000,1,1950000000,1950000000,1950000000,1950000000,1950000000,,,,0,,,24999000,solo,10000043,Domain
27196,Poteque 'Prospector' Archaeology AC-905,0,,,,,,0,,,,,,40458438,36000000,43720000,82,24990000,49910000,24990000,market,10000043,Domain
33852,Sentient Drone Navigation Computer,1,30000000,30000000,30000000,30000000,30000000,12,20272500000,10990000000,34900000000,1100000000,34900000000,42829767,49900000,29000000,138,24990000,148100000,24990000,market,10000043,Domain
34748,Rifter Krusual SKIN,0,,,,,,0,,,,,,134899000,30000000,24990000,11,24990000,285000000,24990000,market,10000032,Sinq Laison
43684,HZO Refinery Strong Box,0,,,,,,0,,,,,,34724286,35000000,35000000,22,24990000,46000000,24990000,market,10000043,Domain
43817,Prospect Blood Raider Industrial Livery SKIN,0,,,,,,0,,,,,,65911818,24990000,25000000,16,24990000,295000000,24990000,market,10000002,The Forge
46841,Cerberus Glacial Drift SKIN,0,,,,,,2,3900000000,7500000000,300000000,300000000,7500000000,39217647,26890000,25000000,17,24990000,100000000,24990000,market,10000002,The Forge
15776,Ammatar Navy Medium Capacitor Booster,0,,,,,,0,,,,,,34217500,25100000,24980000,17,24980000,55970000,24980000,market,10000002,The Forge
57319,Mobile Cynosural Beacon,0,,,,,,3,45766666667,5000000000,130000000000,2300000000,130000000000,32114714,34900000,40000000,682,24970000,50000000,24970000,market,10000043,Domain
22117,Mid-grade Halo Gamma,0,,,,,,0,,,,,,32668333,35000000,27000000,21,24950000,49990000,24950000,market,10000030,Heimatar
23848,'Catapult' Mega Beam Laser I,0,,,,,,0,,,,,,46020000,112100000,24940000,37,24940000,112100000,24940000,market,10000002,The Forge
27198,Poteque 'Prospector' Salvaging SV-905,0,,,,,,0,,,,,,34615909,48260000,24920000,62,24920000,48360000,24920000,market,10000002,The Forge
46793,Legion Glacial Drift SKIN,0,,,,,,1,1000000000,1000000000,1000000000,1000000000,1000000000,50868148,42000000,40000000,33,24920000,200000000,24920000,market,10000002,The Forge
47771,Unstable Medium Armor Repairer Mutaplasmid,0,,,,,,0,,,,,,40002045,34860000,27170000,119,24920000,118900000,24920000,market,10000032,Sinq Laison
13778,Domination 220mm Autocannon,0,,,,,,0,,,,,,41860714,24940000,24900000,30,24900000,99000000,24900000,market,10000002,The Forge
22043,Tactical Weapon Reconfiguration,0,,,,,,0,,,,,,25191125,34990000,25000000,431,24900000,34990000,24900000,market,10000043,Domain
43852,Rorqual Sansha Industrial Livery SKIN,0,,,,,,1,7500000000,7500000000,7500000000,7500000000,7500000000,81835143,148900000,25000000,36,24900000,500000000,24900000,market,10000002,The Forge
48113,Agency 'Hardshell' TB9 Dose IV,0,,,,,,1,50000000,50000000,50000000,50000000,50000000,33372889,27750000,35000000,935,24900000,59980000,24900000,market,10000043,Domain
54419,Mid-grade Hydra Delta Blueprint,8,54237500,35000000,25000000,24900000,95000000,1,95000000,95000000,95000000,95000000,95000000,,,,0,,,24900000,solo,10000002,The Forge
11192,Buzzard,0,,,,,,1,5000000000,5000000000,5000000000,5000000000,5000000000,32207870,44700000,33000000,410,24890000,69000000,24890000,market,10000002,The Forge
14160,Dark Blood Small Energy Neutralizer,1,30000000,30000000,30000000,30000000,30000000,0,,,,,,36815385,38910000,32000000,45,24890000,79900000,24890000,market,10000002,The Forge
15462,Strong Frentix Booster,0,,,,,,1,130000000000,130000000000,130000000000,130000000000,130000000000,28643077,28970000,29970000,330,24890000,29990000,24890000,market,10000043,Domain
26320,Large Warp Core Optimizer II,0,,,,,,0,,,,,,36693182,25000000,24890000,33,24890000,65010000,24890000,market,10000002,The Forge
57016,Abaddon Aurora Universalis SKIN,0,,,,,,0,,,,,,86352400,24890000,125000000,27,24890000,345000000,24890000,market,10000042,Metropolis
46957,Dominix Glacial Drift SKIN,0,,,,,,2,4350000000,1200000000,1200000000,1200000000,7500000000,51979583,37530000,30000000,29,24870000,199900000,24870000,market,10000042,Metropolis
34647,Archon Kador SKIN,0,,,,,,0,,,,,,43580625,32200000,24830000,23,24830000,198900000,24830000,market,10000043,Domain
25327,Standard Drop Booster Blueprint,13,30438462,24900000,25000000,24800000,96000000,26,336692308,3100000000,170000000,30000000,3100000000,,,,0,,,24800000,solo,10000002,The Forge
14068,Shadow Serpentis Medium Armor Repairer,0,,,,,,0,,,,,,39006818,31510000,30000000,58,24790000,116800000,24790000,market,10000002,The Forge
19115,Corpus B-Type Heavy Energy Nosferatu,0,,,,,,0,,,,,,39413235,24800000,32280000,39,24770000,122600000,24770000,market,10000002,The Forge
26332,Large Drone Scope Chip II,0,,,,,,0,,,,,,36850909,49990000,59990000,67,24770000,59990000,24770000,market,10000002,The Forge
23899,'Portcullis' Reactor Control Unit I Blueprint,11,27413675,27000000,24900000,24750420,31000000,0,,,,,,,,,0,,,24750420,solo,10000002,The Forge
43701,'Augmented' Ice Harvesting Drone,0,,,,,,1,90000000,90000000,90000000,90000000,90000000,35107317,36500000,29440000,790,24740000,63550000,24740000,market,10000002,The Forge
31918,Federation Navy 800mm Steel Plates,0,,,,,,0,,,,,,538529167,24620000,39000000,279,24620000,30500000000,24620000,market,10000002,The Forge
42797,Prorator Cold Iron SKIN,0,,,,,,0,,,,,,53354615,24600000,25000000,29,24600000,149900000,24600000,market,10000002,The Forge
37820,Caldari Navy Shield Power Relay,5,34300000,25000000,25500000,25000000,70000000,0,,,,,,34340222,28380000,24590000,205,24590000,74670000,24590000,market,10000002,The Forge
22570,Inherent Implants 'Yeti' Ice Harvesting IH-1003,0,,,,,,1,84000000,84000000,84000000,84000000,84000000,35861316,29010000,25000000,156,24580000,68000000,24580000,market,10000002,The Forge
22469,Claymore Blueprint,2,42250000,24500000,24500000,24500000,59999999,5,100000000,100000000,100000000,100000000,100000000,,,,0,,,24500000,solo,10000002,The Forge
31071,Medium Nanobot Accelerator II,0,,,,,,5,2275000000,5000000000,5000000000,425000000,5000000000,30322540,32080000,26910000,296,24500000,42080000,24500000,market,10000032,Sinq Laison
33701,'Packrat' Mobile Tractor Unit Blueprint,23,30369130,29990000,30000000,24500000,35000000,34,349617647,36000000,360000000,36000000,3100000000,,,,0,,,24500000,solo,10000002,The Forge
45535,Monitor Blueprint,27,24848148,24980000,25000000,24500000,25000000,76,693157895,210000000,720000000,210000000,720000000,,,,0,,,24500000,solo,10000002,The Forge
60381,Abyssal Ore Processing,0,,,,,,0,,,,,,49986296,39750000,24500000,97,24500000,85010000,24500000,market,10000042,Metropolis
22911,'Swindler' Electron Blaster Cannon I,0,,,,,,0,,,,,,84690000,24500000,119000000,61,24490000,119000000,24490000,market,10000032,Sinq Laison
13242,Eifyr and Co. 'Rogue' Warp Drive Speed WS-610,0,,,,,,0,,,,,,29265909,29140000,24440000,116,24410000,35800000,24410000,market,10000002,The Forge
4106,Women's 'Structure' Skirt (green),0,,,,,,0,,,,,,67660000,139500000,24400000,8,24400000,139500000,24400000,market,10000002,The Forge
30614,Intact Armor Nanobot,0,,,,,,0,,,,,,31656957,29840000,24400000,90,24400000,43960000,24400000,market,10000030,Heimatar
14140,True Sansha Cap Recharger,0,,,,,,1,3200000000,3200000000,3200000000,3200000000,3200000000,32317532,28250000,28290000,284,24370000,78080000,24370000,market,10000002,The Forge
41214,Thukker Small Cap Battery,0,,,,,,1,450000000,450000000,450000000,450000000,450000000,29545949,33560000,33430000,402,24320000,59990000,24320000,market,10000002,The Forge
27858,Dark Blood Energy Neutralizing Battery,0,,,,,,0,,,,,,25024000,24280000,24250000,14,24250000,28000000,24250000,market,10000002,The Forge
45921,Erebus Exoplanets Hunter SKIN,0,,,,,,1,3000000000,3000000000,3000000000,3000000000,3000000000,72724583,54700000,24240000,51,24240000,193800000,24240000,market,10000043,Domain
41465,Capital Solace Scoped Remote Armor Repairer,0,,,,,,0,,,,,,93236667,71000000,24460000,29,24210000,189800000,24210000,market,10000032,Sinq Laison
18959,Core B-Type Explosive Armor Hardener,0,,,,,,0,,,,,,68570000,67990000,26970000,18,24090000,93400000,24090000,market,10000002,The Forge
27545,Serpentis Large Railgun Battery,0,,,,,,0,,,,,,27050000,24060000,30000000,11,24060000,30000000,24060000,market,10000002,The Forge
18903,Centus B-Type EM Armor Hardener,0,,,,,,0,,,,,,57059474,24040000,24040000,30,24040000,139100000,24040000,market,10000002,The Forge
2816,Small Artillery Battery Blueprint,1,24000000,24000000,24000000,24000000,24000000,0,,,,,,25000000,25000000,25000000,32708,25000000,25000000,24000000,solo,10000002,The Forge
15465,Strong Mindflood Booster,0,,,,,,1,990000000,990000000,990000000,990000000,990000000,28198667,24000000,29990000,446,24000000,29990000,24000000,market,10000043,Domain
22167,Broken Science Equipment,3,24500000,24500000,24000000,24000000,25000000,0,,,,,,,,,0,,,24000000,solo,10000042,Metropolis
23869,'Warhammer' Large EMP Smartbomb I Blueprint,16,56968750,49000000,25000000,24000000,100000000,0,,,,,,,,,0,,,24000000,solo,10000002,The Forge
26364,Large Targeting System Subcontroller II,0,,,,,,0,,,,,,39478667,25870000,44000000,27,24000000,99540000,24000000,market,10000043,Domain
42773,Guardian Cold Iron SKIN,0,,,,,,0,,,,,,55000000,24000000,79500000,12,24000000,79500000,24000000,market,10000030,Heimatar
43766,Retriever Caldari Industrial Livery SKIN,0,,,,,,0,,,,,,29786923,24400000,25000000,27,24000000,42000000,24000000,market,10000002,The Forge
46504,Standup M-Set Moon Drilling Efficiency II Blueprint,6,26000000,24000000,24000000,24000000,35000000,1,1500000000,1500000000,1500000000,1500000000,1500000000,,,,0,,,24000000,solo,10000002,The Forge
46515,Standup M-Set Biochemical Reactor Time Efficiency II Blueprint,3,24333333,24000000,24000000,24000000,24999999,1,1500000000,1500000000,1500000000,1500000000,1500000000,,,,0,,,24000000,solo,10000002,The Forge
46517,Standup M-Set Biochemical Reactor Material Efficiency II Blueprint,3,24333333,24000000,24000000,24000000,24999999,1,1500000000,1500000000,1500000000,1500000000,1500000000,,,,0,,,24000000,solo,10000002,The Forge
46999,Machariel Glacial Drift SKIN,0,,,,,,0,,,,,,81997500,199000000,100000000,22,24000000,199900000,24000000,market,10000043,Domain
53036,Capital Radiation Conversion Unit,0,,,,,,0,,,,,,26400000,27900000,24000000,89,24000000,27900000,24000000,market,10000043,Domain
53536,Catalyst Metalbee Gallente SKIN (Permanent),0,,,,,,0,,,,,,36450000,29700000,29970000,36,24000000,74200000,24000000,market,10000032,Sinq Laison
57110,Low-grade Rapture Alpha,0,,,,,,0,,,,,,64505556,74980000,115000000,75,24000000,115000000,24000000,market,10000002,The Forge
2830,Large Beam Laser Battery Blueprint,1,23999999,23999999,23999999,23999999,23999999,0,,,,,,100000000,100000000,100000000,31300,100000000,100000000,23999999,solo,10000002,The Forge
15818,Caldari Navy 350mm Railgun,0,,,,,,0,,,,,,25465714,25000000,23990000,11,23990000,26790000,23990000,market,10000002,The Forge
27934,Capital Remote Hull Repairer I,0,,,,,,0,,,,,,61103333,29990000,23990000,12,23990000,159400000,23990000,market,10000002,The Forge
35945,Standup Weapon Disruptor I,0,,,,,,0,,,,,,53601600,49230000,23990000,31,23990000,79950000,23990000,market,10000002,The Forge
45930,Anshar Exoplanets Hunter SKIN,0,,,,,,2,1950000000,3000000000,900000000,900000000,3000000000,81535000,144400000,25000000,29,23990000,299900000,23990000,market,10000002,The Forge
46242,Improved X-Instinct Booster Reaction Formula,0,,,,,,1,1500000000,1500000000,1500000000,1500000000,1500000000,48475556,24000000,23990000,16,23990000,177000000,23990000,market,10000002,The Forge
47352,Standup Cap Battery I,0,,,,,,0,,,,,,50748182,43470000,45550000,62,23990000,83050000,23990000,market,10000002,The Forge
60264,Cormorant AIR Laboratories SKIN,0,,,,,,0,,,,,,38942500,32600000,23990000,20,23990000,100000000,23990000,market,10000043,Domain
11188,Anathema,0,,,,,,2,2595000000,4490000000,700000000,700000000,4490000000,30115735,34700000,25190000,170,23980000,67000000,23980000,market,10000002,The Forge
18859,Centum B-Type Explosive Energized Membrane,0,,,,,,1,1350000000,1350000000,1350000000,1350000000,1350000000,42628158,26850000,65000000,80,23980000,140800000,23980000,market,10000043,Domain
32120,Low-grade Jackal Epsilon,0,,,,,,0,,,,,,26976667,23980000,23980000,18,23980000,34000000,23980000,market,10000002,The Forge
33027,"Little Helper, Female",0,,,,,,0,,,,,,41244286,29190000,24000000,36,23980000,80000000,23980000,market,10000002,The Forge
27585,Dread Guristas White Noise Generation Battery,0,,,,,,0,,,,,,26187143,26960000,23960000,23,23960000,28780000,23960000,market,10000002,The Forge
13255,Inherent Implants 'Squire' Energy Grid Upgrades EU-703,0,,,,,,0,,,,,,25775625,23950000,29000000,57,23930000,29990000,23930000,market,10000002,The Forge
27169,Zainou 'Beancounter' Reprocessing RX-802,0,,,,,,0,,,,,,33570000,42440000,25000000,58,23930000,46590000,23930000,market,10000002,The Forge
15759,Federation Navy 5MN Microwarpdrive,0,,,,,,0,,,,,,42948667,33030000,23960000,45,23910000,89900000,23910000,market,10000002,The Forge
56789,Imperial Navy Slicer Sarum SKIN,0,,,,,,0,,,,,,50588750,65000000,23910000,11,23910000,75000000,23910000,market,10000002,The Forge
13227,Zainou 'Snapshot' Defender Missiles DM-803,0,,,,,,0,,,,,,25963333,23900000,23900000,6,23900000,29990000,23900000,market,10000032,Sinq Laison
42782,Damnation Cold Iron SKIN,0,,,,,,1,7500000000,7500000000,7500000000,7500000000,7500000000,38022353,26500000,30000000,42,23900000,179900000,23900000,market,10000032,Sinq Laison
31260,Capital Signal Disruption Amplifier II,0,,,,,,0,,,,,,34071667,25290000,23880000,17,23880000,82000000,23880000,market,10000002,The Forge
42596,Sigil Purity of the Throne SKIN,0,,,,,,0,,,,,,43488333,29160000,23800000,26,23800000,72000000,23800000,market,10000002,The Forge
46240,Improved Mindflood Booster Reaction Formula,0,,,,,,0,,,,,,46957647,24870000,23790000,25,23790000,177000000,23790000,market,10000002,The Forge
20559,Heavy 'Brave' Capacitor Booster,0,,,,,,0,,,,,,48786786,24010000,23780000,69,23780000,142800000,23780000,market,10000002,The Forge
11182,Cheetah,0,,,,,,1,75000000,75000000,75000000,75000000,75000000,30954865,34400000,34500000,355,23770000,58950000,23770000,market,10000002,The Forge
14122,Domination 5MN Microwarpdrive,0,,,,,,0,,,,,,38702500,34400000,28000000,47,23770000,90980000,23770000,market,10000002,The Forge
47142,Standup Dragonfly II,0,,,,,,0,,,,,,30201818,34490000,34810000,120,23720000,34820000,23720000,market,10000002,The Forge
19011,Coreli C-Type Small Armor Repairer,0,,,,,,0,,,,,,35545217,27000000,23710000,65,23710000,272800000,23710000,market,10000002,The Forge
26368,Large Egress Port Maximizer II,0,,,,,,2,1575000000,1700000000,1450000000,1450000000,1700000000,25049111,23870000,24990000,170,23660000,29700000,23660000,market,10000030,Heimatar
33589,Mobile Scan Inhibitor,0,,,,,,0,,,,,,27844615,36900000,23600000,159,23600000,36910000,23600000,market,10000002,The Forge
12237,Ship Maintenance Array,0,,,,,,0,,,,,,34654242,57990000,27490000,58,23500000,71010000,23500000,market,10000042,Metropolis
22950,'Love' Medium Remote Armor Repairer Blueprint,7,24857143,24500000,23500000,23500000,30000000,0,,,,,,,,,0,,,23500000,solo,10000002,The Forge
47962,XV Anniversary Gift Box (Alpha),0,,,,,,0,,,,,,133333333,350000000,23500000,5,23500000,350000000,23500000,market,10000043,Domain
11184,Crusader,0,,,,,,1,28000000,28000000,28000000,28000000,28000000,28077647,29480000,28000000,171,23480000,59940000,23480000,market,10000030,Heimatar
14178,True Sansha Medium Capacitor Booster,0,,,,,,0,,,,,,36733939,23690000,23450000,93,23450000,92070000,23450000,market,10000002,The Forge
14142,Dark Blood Cap Recharger,0,,,,,,1,34500000000,34500000000,34500000000,34500000000,34500000000,36320704,23960000,41730000,199,23380000,69880000,23380000,market,10000002,The Forge
28300,'Augmented' Vespa,0,,,,,,0,,,,,,28895091,24450000,26890000,612,23340000,45000000,23340000,market,10000002,The Forge
46223,Standard Drop Booster Reaction Formula,0,,,,,,3,320000000,100000000,100000000,100000000,750000000,35758095,59000000,23300000,41,23300000,68000000,23300000,market,10000002,The Forge
35940,Standup Variable Spectrum ECM I,0,,,,,,1,475000000,475000000,475000000,475000000,475000000,44726500,48000000,37270000,102,23290000,74500000,23290000,market,10000002,The Forge
11172,Helios,0,,,,,,1,35000000,35000000,35000000,35000000,35000000,29416364,29660000,29950000,289,23270000,44000000,23270000,market,10000002,The Forge
2375,Broken Broadcast Node,0,,,,,,0,,,,,,23245000,23240000,23240000,2,23240000,23250000,23240000,market,10000002,The Forge
12034,Hound,0,,,,,,2,36500000,34999999,34999999,34999999,38000000,28348053,32700000,24000000,695,23000000,46220000,23000000,market,10000043,Domain
13222,Eifyr and Co. 'Gunslinger' Medium Projectile Turret MP-803,0,,,,,,0,,,,,,32720769,24000000,23210000,66,23000000,50000000,23000000,market,10000042,Metropolis
14136,True Sansha Power Diagnostic System,0,,,,,,0,,,,,,33503429,35000000,30000000,187,23000000,59000000,23000000,market,10000043,Domain
23790,'Bastion' 400mm Steel Plates Blueprint,4,26500000,25000000,29000000,23000000,29000000,2,145000000,40000000,40000000,40000000,250000000,,,,0,,,23000000,solo,10000002,The Forge
24263,Anema Bluechip,1,23000000,23000000,23000000,23000000,23000000,0,,,,,,,,,0,,,23000000,solo,10000002,The Forge
27946,Guristas Cruise Missile Battery Blueprint,3,341000000,23000000,500000000,23000000,500000000,0,,,,,,,,,0,,,23000000,solo,10000002,The Forge
31341,Small Targeting Systems Stabilizer II Blueprint,2,24000000,23000000,23000000,23000000,25000000,0,,,,,,,,,0,,,23000000,solo,10000002,The Forge
41479,Capital Ancillary Remote Armor Repairer,0,,,,,,0,,,,,,69927778,49890000,48800000,20,23000000,299000000,23000000,market,10000043,Domain
43682,Ducia Foundry Strong Box,0,,,,,,0,,,,,,29011333,29000000,30000000,21,23000000,35990000,23000000,market,10000043,Domain
46509,Standup M-Set Composite Reactor Material Efficiency II Blueprint,3,23333333,23000000,23000000,23000000,23999999,1,1500000000,1500000000,1500000000,1500000000,1500000000,,,,0,,,23000000,solo,10000002,The Forge
46522,Nestor Spectral Shift SKIN,0,,,,,,0,,,,,,109192000,43100000,23000000,130,23000000,349900000,23000000,market,10000002,The Forge
54433,Guardian Frontier Safeguarder SKIN,0,,,,,,1,150000000,150000000,150000000,150000000,150000000,78715000,245000000,48000000,27,23000000,245000000,23000000,market,10000002,The Forge
54973,Vorton Tuning System I,0,,,,,,0,,,,,,39393000,23000000,29980000,24,23000000,80000000,23000000,market,10000043,Domain
2829,Large Pulse Laser Battery Blueprint,1,22999999,22999999,22999999,22999999,22999999,0,,,,,,100000000,100000000,100000000,31300,100000000,100000000,22999999,solo,10000002,The Forge
12042,Ishkur,0,,,,,,0,,,,,,30431625,36420000,33600000,347,22990000,55930000,22990000,market,10000002,The Forge
19015,Coreli A-Type Small Armor Repairer,1,24999999,24999999,24999999,24999999,24999999,0,,,,,,39698526,42670000,33500000,266,22990000,448400000,22990000,market,10000032,Sinq Laison
27147,Eifyr and Co. 'Alchemist' Biology BY-805,0,,,,,,0,,,,,,28090000,27800000,22990000,64,22990000,38000000,22990000,market,10000002,The Forge
28308,'Augmented' Wasp,0,,,,,,0,,,,,,34270339,34450000,35000000,384,22990000,120600000,22990000,market,10000002,The Forge
45627,Tengu Core - Obfuscation Manifold,0,,,,,,0,,,,,,33726061,38880000,22990000,105,22990000,79990000,22990000,market,10000043,Domain
3895,Security Connections,0,,,,,,0,,,,,,28849277,23500000,28000000,466,22980000,85950000,22980000,market,10000002,The Forge
47841,Unstable Small Ancillary Armor Repairer Mutaplasmid,0,,,,,,0,,,,,,27700000,45000000,24000000,182,22970000,45000000,22970000,market,10000043,Domain
19223,Pithum B-Type EM Shield Amplifier,0,,,,,,0,,,,,,32783571,32900000,22930000,97,22930000,116700000,22930000,market,10000043,Domain
13219,Eifyr and Co. 'Gunslinger' Large Projectile Turret LP-1003,0,,,,,,0,,,,,,87982692,29250000,22900000,59,22900000,1000000000,22900000,market,10000002,The Forge
42590,Armageddon Navy Issue Purity of the Throne SKIN,0,,,,,,0,,,,,,80062500,23800000,22890000,30,22890000,229900000,22890000,market,10000002,The Forge
36908,Antipharmakon Thureo,0,,,,,,1,6999999999,6999999999,6999999999,6999999999,6999999999,27215217,23000000,30000000,201,22880000,45000000,22880000,market,10000002,The Forge
11174,Keres,0,,,,,,0,,,,,,29188254,22990000,23580000,258,22870000,87920000,22870000,market,10000002,The Forge
46000,Agency 'Pyrolancea' DB7 Dose III,0,,,,,,15,4802000000,4200000000,4000000000,240000000,10990000000,28706950,37000000,26000000,1802,22820000,44490000,22820000,market,10000030,Heimatar
24569,Capital Remote Armor Repairer I,0,,,,,,9,7482222222,3890000000,3920000000,3890000000,34500000000,33636667,39000000,22800000,112,22800000,42000000,22800000,market,10000043,Domain
47320,Naglfar Spirit SKIN,1,57500000,57500000,57500000,57500000,57500000,1,600000000,600000000,600000000,600000000,600000000,84320566,118900000,30000000,55,22760000,700000000,22760000,market,10000002,The Forge
31624,Capital Warhead Calefaction Catalyst I,0,,,,,,1,5100000000,5100000000,5100000000,5100000000,5100000000,28850000,23520000,22720000,9,22720000,70010000,22720000,market,10000043,Domain
43793,Retriever Minmatar Industrial Livery SKIN,0,,,,,,0,,,,,,36625000,28980000,22700000,19,22700000,125000000,22700000,market,10000002,The Forge
45983,Ragnarok Exoplanets Hunter SKIN,0,,,,,,1,3000000000,3000000000,3000000000,3000000000,3000000000,69013636,35910000,22640000,40,22640000,200000000,22640000,market,10000043,Domain
47743,Unstable 500MN Microwarpdrive Mutaplasmid,0,,,,,,0,,,,,,33900930,31630000,22770000,151,22610000,88950000,22610000,market,10000002,The Forge
45622,Legion Core - Dissolution Sequencer,0,,,,,,3,2120000000,900000000,460000000,460000000,5000000000,34350323,65370000,22920000,214,22580000,79990000,22580000,market,10000002,The Forge
14152,Dark Blood Heavy Energy Nosferatu,0,,,,,,0,,,,,,42182143,49920000,35000000,147,22550000,120400000,22550000,market,10000002,The Forge
10152,Strong Crash Booster,0,,,,,,1,6999999999,6999999999,6999999999,6999999999,6999999999,27331333,28560000,28960000,446,22540000,29990000,22540000,market,10000002,The Forge
31910,Federation Navy 400mm Steel Plates,0,,,,,,0,,,,,,26142128,25980000,22590000,262,22540000,42000000,22540000,market,10000002,The Forge
43788,Porpoise Gallente Industrial Livery SKIN,0,,,,,,0,,,,,,42199091,34000000,22500000,13,22500000,129900000,22500000,market,10000002,The Forge
45832,Jackdaw Exoplanets Hunter SKIN,0,,,,,,1,3000000000,3000000000,3000000000,3000000000,3000000000,32257222,30960000,23000000,98,22500000,53860000,22500000,market,10000002,The Forge
46943,Ishtar Glacial Drift SKIN,0,,,,,,0,,,,,,30447500,25690000,22500000,28,22500000,52000000,22500000,market,10000002,The Forge
47269,Damavik,0,,,,,,1,60000000,60000000,60000000,60000000,60000000,26873333,34740000,24680000,453,22500000,59960000,22500000,market,10000002,The Forge
11190,Sentinel,0,,,,,,0,,,,,,27990000,30000000,30000000,220,22370000,39960000,22370000,market,10000002,The Forge
18863,Centum B-Type Thermal Energized Membrane,0,,,,,,0,,,,,,35594286,34140000,41460000,95,22340000,64000000,22340000,market,10000043,Domain
15923,Republic Fleet Explosive Shield Amplifier,0,,,,,,0,,,,,,25865000,29500000,22230000,11,22230000,29500000,22230000,market,10000030,Heimatar
22534,Inherent Implants 'Highwall' Mining MX-1003,0,,,,,,1,84000000,84000000,84000000,84000000,84000000,28393095,34940000,22250000,213,22230000,40000000,22230000,market,10000002,The Forge
55807,Minmatar Liberation Day Apparel Crate,1,22222222,22222222,22222222,22222222,22222222,1,1000000000,1000000000,1000000000,1000000000,1000000000,,,,0,,,22222222,solo,10000002,The Forge
33297,Capital Drone Speed Augmentor I,0,,,,,,3,4166666667,3500000000,4500000000,3500000000,4500000000,52626111,39800000,22170000,37,22160000,120800000,22160000,market,10000030,Heimatar
47508,Hel Hunter's Quiver SKIN,0,,,,,,0,,,,,,144122581,72980000,22160000,41,22160000,688000000,22160000,market,10000002,The Forge
37457,Deacon,0,,,,,,0,,,,,,28474571,30470000,29180000,106,22150000,39990000,22150000,market,10000043,Domain
13221,Zainou 'Deadeye' Medium Hybrid Turret MH-803,0,,,,,,0,,,,,,29967619,33560000,22140000,31,22140000,54000000,22140000,market,10000002,The Forge
13218,Zainou 'Deadeye' Large Hybrid Turret LH-1003,1,23089999,23089999,23089999,23089999,23089999,0,,,,,,33340000,24110000,39000000,38,22120000,64800000,22120000,market,10000002,The Forge
31792,Capital Core Defense Field Extender I,0,,,,,,35,4182571428,5100000000,4200000000,2399999999,6999999999,26229394,22180000,35000000,397,22100000,41590000,22100000,market,10000002,The Forge
42559,Crucifier Navy Issue Purity of the Throne SKIN,0,,,,,,0,,,,,,82675000,142000000,22030000,63,22030000,145000000,22030000,market,10000002,The Forge
33720,Women's 'Corsair' Heels (black),0,,,,,,0,,,,,,33148750,54990000,25000000,22,22020000,85000000,22020000,market,10000002,The Forge
27573,Domination Stasis Webification Battery,0,,,,,,1,546000000,546000000,546000000,546000000,546000000,27892667,25200000,25000000,41,22010000,34800000,22010000,market,10000043,Domain
4237,Men's 'Esquire' Coat (matte green),0,,,,,,0,,,,,,31330000,27520000,22000000,14,22000000,50000000,22000000,market,10000043,Domain
13217,Inherent Implants 'Lancer' Large Energy Turret LE-1003,0,,,,,,0,,,,,,29999643,22090000,22000000,66,22000000,49910000,22000000,market,10000030,Heimatar
14124,Shadow Serpentis 5MN Microwarpdrive,0,,,,,,1,1600000000,1600000000,1600000000,1600000000,1600000000,35201905,49890000,29000000,84,22000000,116400000,22000000,market,10000032,Sinq Laison
19113,Corpus C-Type Heavy Energy Nosferatu,0,,,,,,0,,,,,,47204412,26400000,22000000,74,22000000,90000000,22000000,market,10000002,The Forge
